"term","frequency","density","occurrence"
"hatched",1,1.37969094922737e-05,0.002
"hayek",1,1.37969094922737e-05,0.002
"heroin",1,1.37969094922737e-05,0.002
"hindsight",1,1.37969094922737e-05,0.002
"homicidal",1,1.37969094922737e-05,0.002
"hoodlum",1,1.37969094922737e-05,0.002
"hoover",18,0.000248344370860927,0.002
"horror",1,1.37969094922737e-05,0.002
"hugely",1,1.37969094922737e-05,0.002
"hydra",1,1.37969094922737e-05,0.002
"hypocritical",1,1.37969094922737e-05,0.002
"idiots",3,4.13907284768212e-05,0.002
"imaginings",1,1.37969094922737e-05,0.002
"implicated",1,1.37969094922737e-05,0.002
"imposes",1,1.37969094922737e-05,0.002
"imposition",2,2.75938189845475e-05,0.002
"imprisonment",1,1.37969094922737e-05,0.002
"indiana",1,1.37969094922737e-05,0.002
"indications",1,1.37969094922737e-05,0.002
"indictments",1,1.37969094922737e-05,0.002
"inevitable",2,2.75938189845475e-05,0.004
"informant",3,4.13907284768212e-05,0.002
"informants",2,2.75938189845475e-05,0.002
"informer",1,1.37969094922737e-05,0.002
"informers",3,4.13907284768212e-05,0.002
"innocence",2,2.75938189845475e-05,0.002
"innocent",3,4.13907284768212e-05,0.004
"inquiry",1,1.37969094922737e-05,0.002
"insult",1,1.37969094922737e-05,0.002
"interests",4,5.51876379690949e-05,0.008
"investigator",2,2.75938189845475e-05,0.002
"investigators",3,4.13907284768212e-05,0.002
"judicial",1,1.37969094922737e-05,0.002
"justify",1,1.37969094922737e-05,0.002
"keynesian",1,1.37969094922737e-05,0.002
"killers",2,2.75938189845475e-05,0.002
"kiting",1,1.37969094922737e-05,0.002
"lawsuit",1,1.37969094922737e-05,0.002
"legislated",2,2.75938189845475e-05,0.002
"limone",2,2.75938189845475e-05,0.002
"literal",1,1.37969094922737e-05,0.002
"litigation",1,1.37969094922737e-05,0.002
"lunatic",1,1.37969094922737e-05,0.002
"macabre",1,1.37969094922737e-05,0.002
"macnamara",1,1.37969094922737e-05,0.002
"mafia",4,5.51876379690949e-05,0.002
"manageable",1,1.37969094922737e-05,0.002
"mancur",1,1.37969094922737e-05,0.002
"marcinkiewicz",1,1.37969094922737e-05,0.002
"massachusetts",2,2.75938189845475e-05,0.002
"masters",1,1.37969094922737e-05,0.002
"memorandum",1,1.37969094922737e-05,0.002
"memorandums",1,1.37969094922737e-05,0.002
"mencken",1,1.37969094922737e-05,0.002
"mere",1,1.37969094922737e-05,0.002
"methadone",1,1.37969094922737e-05,0.002
"methamphetamine",2,2.75938189845475e-05,0.004
"millennium",1,1.37969094922737e-05,0.002
"milton",1,1.37969094922737e-05,0.002
"misconduct",1,1.37969094922737e-05,0.002
"mob",4,5.51876379690949e-05,0.002
"mrs",4,5.51876379690949e-05,0.008
"murderer",1,1.37969094922737e-05,0.002
"murders",1,1.37969094922737e-05,0.002
"nazi",1,1.37969094922737e-05,0.002
"newly",4,5.51876379690949e-05,0.008
"nostra",1,1.37969094922737e-05,0.002
"obscene",1,1.37969094922737e-05,0.002
"observed",1,1.37969094922737e-05,0.002
"obstruction",1,1.37969094922737e-05,0.002
"oeld",1,1.37969094922737e-05,0.002
"olson",1,1.37969094922737e-05,0.002
"organized",6,8.27814569536424e-05,0.004
"origin",1,1.37969094922737e-05,0.002
"ostensible",1,1.37969094922737e-05,0.002
"outweighs",1,1.37969094922737e-05,0.002
"overtones",1,1.37969094922737e-05,0.002
"owed",1,1.37969094922737e-05,0.002
"oxycontin",1,1.37969094922737e-05,0.002
"pagewanted",1,1.37969094922737e-05,0.002
"parkinson",1,1.37969094922737e-05,0.002
"patriarca",7,9.65783664459161e-05,0.002
"patriarcha",2,2.75938189845475e-05,0.002
"pcp",1,1.37969094922737e-05,0.002
"penchant",1,1.37969094922737e-05,0.002
"percentage",2,2.75938189845475e-05,0.004
"posthumously",1,1.37969094922737e-05,0.002
"predicted",3,4.13907284768212e-05,0.006
"preference",2,2.75938189845475e-05,0.004
"prince",1,1.37969094922737e-05,0.002
"princess",2,2.75938189845475e-05,0.002
"progress",2,2.75938189845475e-05,0.004
"prohibition",4,5.51876379690949e-05,0.002
"properly",1,1.37969094922737e-05,0.002
"providence",1,1.37969094922737e-05,0.002
"psychopathology",1,1.37969094922737e-05,0.002
"pumping",1,1.37969094922737e-05,0.002
"putsch",1,1.37969094922737e-05,0.002
"quantity",1,1.37969094922737e-05,0.002
"queens",1,1.37969094922737e-05,0.002
"racketeering",1,1.37969094922737e-05,0.002
"rackets",2,2.75938189845475e-05,0.002
"rand",1,1.37969094922737e-05,0.002
"rans",1,1.37969094922737e-05,0.002
"recovering",1,1.37969094922737e-05,0.002
"recruited",1,1.37969094922737e-05,0.002
"reformatory",1,1.37969094922737e-05,0.002
"regulated",3,4.13907284768212e-05,0.006
"regulations",4,5.51876379690949e-05,0.008
"reigns",1,1.37969094922737e-05,0.002
"religionists",1,1.37969094922737e-05,0.002
"retired",1,1.37969094922737e-05,0.002
"revealing",1,1.37969094922737e-05,0.002
"revenge",1,1.37969094922737e-05,0.002
"risky",1,1.37969094922737e-05,0.002
"romantic",1,1.37969094922737e-05,0.002
"rum",1,1.37969094922737e-05,0.002
"sacred",1,1.37969094922737e-05,0.002
"salvati",11,0.000151766004415011,0.002
"scandal",1,1.37969094922737e-05,0.002
"scorsese",1,1.37969094922737e-05,0.002
"sellers",5,6.89845474613687e-05,0.006
"sentenced",2,2.75938189845475e-05,0.002
"sentencing",1,1.37969094922737e-05,0.002
"serfdom",1,1.37969094922737e-05,0.002
"shark",1,1.37969094922737e-05,0.002
"spared",1,1.37969094922737e-05,0.002
"srsgomwjndwiakoehofnhpi",1,1.37969094922737e-05,0.002
"stalin",2,2.75938189845475e-05,0.002
"stationary",1,1.37969094922737e-05,0.002
"statist",1,1.37969094922737e-05,0.002
"steady",2,2.75938189845475e-05,0.004
"strictly",1,1.37969094922737e-05,0.002
"substances",1,1.37969094922737e-05,0.002
"survivors",1,1.37969094922737e-05,0.002
"swapping",4,5.51876379690949e-05,0.004
"task",4,5.51876379690949e-05,0.006
"tax",5,6.89845474613687e-05,0.01
"teatotaling",1,1.37969094922737e-05,0.002
"thugs",7,9.65783664459161e-05,0.002
"todaysheadlines",1,1.37969094922737e-05,0.002
"transcribed",1,1.37969094922737e-05,0.002
"treatment",3,4.13907284768212e-05,0.006
"twisted",1,1.37969094922737e-05,0.002
"ubiquitous",2,2.75938189845475e-05,0.002
"ultimate",1,1.37969094922737e-05,0.002
"unavoidably",1,1.37969094922737e-05,0.002
"uncovered",2,2.75938189845475e-05,0.002
"underwrite",1,1.37969094922737e-05,0.002
"unnamed",1,1.37969094922737e-05,0.002
"upcoming",1,1.37969094922737e-05,0.002
"vietnam",2,2.75938189845475e-05,0.002
"violent",2,2.75938189845475e-05,0.002
"violently",2,2.75938189845475e-05,0.002
"visited",2,2.75938189845475e-05,0.004
"volstead",1,1.37969094922737e-05,0.002
"weld",1,1.37969094922737e-05,0.002
"whitey",3,4.13907284768212e-05,0.002
"witness",2,2.75938189845475e-05,0.002
"wore",1,1.37969094922737e-05,0.002
"wounds",1,1.37969094922737e-05,0.002
"wrongly",1,1.37969094922737e-05,0.002
"qualities",1,1.37969094922737e-05,0.002
"variety",11,0.000151766004415011,0.016
"varying",1,1.37969094922737e-05,0.002
"computational",2,2.75938189845475e-05,0.004
"gardner",2,2.75938189845475e-05,0.004
"mathematical",3,4.13907284768212e-05,0.006
"publishing",5,6.89845474613687e-05,0.006
"unsure",2,2.75938189845475e-05,0.004
"doodle",1,1.37969094922737e-05,0.002
"nudie",1,1.37969094922737e-05,0.002
"geo",2,2.75938189845475e-05,0.004
"penned",1,1.37969094922737e-05,0.002
"rosso",4,5.51876379690949e-05,0.006
"concertmaster",1,1.37969094922737e-05,0.002
"violinists",1,1.37969094922737e-05,0.002
"attitude",3,4.13907284768212e-05,0.006
"pissed",3,4.13907284768212e-05,0.006
"practically",2,2.75938189845475e-05,0.004
"understatement",2,2.75938189845475e-05,0.004
"bowl",4,5.51876379690949e-05,0.006
"cistern",1,1.37969094922737e-05,0.002
"craaack",1,1.37969094922737e-05,0.002
"cracked",1,1.37969094922737e-05,0.002
"dreaded",1,1.37969094922737e-05,0.002
"floor",5,6.89845474613687e-05,0.01
"geesh",1,1.37969094922737e-05,0.002
"guts",2,2.75938189845475e-05,0.004
"homeowner",1,1.37969094922737e-05,0.002
"mechanical",2,2.75938189845475e-05,0.004
"mopping",2,2.75938189845475e-05,0.004
"odds",6,8.27814569536424e-05,0.012
"ponder",2,2.75938189845475e-05,0.004
"porcelain",3,4.13907284768212e-05,0.004
"rectangular",2,2.75938189845475e-05,0.004
"sledgehammer",3,4.13907284768212e-05,0.006
"spilling",2,2.75938189845475e-05,0.002
"stressors",2,2.75938189845475e-05,0.004
"striking",2,2.75938189845475e-05,0.004
"vast",1,1.37969094922737e-05,0.002
"water",10,0.000137969094922737,0.008
"beams",1,1.37969094922737e-05,0.002
"hood",2,2.75938189845475e-05,0.004
"hooligans",1,1.37969094922737e-05,0.002
"inthe",1,1.37969094922737e-05,0.002
"tesla",1,1.37969094922737e-05,0.002
"whitehead",11,0.000151766004415011,0.022
"bookstore",1,1.37969094922737e-05,0.002
"coffee",1,1.37969094922737e-05,0.002
"couch",1,1.37969094922737e-05,0.002
"doorprize",1,1.37969094922737e-05,0.002
"leverage",4,5.51876379690949e-05,0.008
"popcorn",1,1.37969094922737e-05,0.002
"capricious",1,1.37969094922737e-05,0.002
"carrot",1,1.37969094922737e-05,0.002
"cds",8,0.00011037527593819,0.008
"chronically",1,1.37969094922737e-05,0.002
"collusion",1,1.37969094922737e-05,0.002
"dating",4,5.51876379690949e-05,0.008
"exemptions",2,2.75938189845475e-05,0.002
"extend",1,1.37969094922737e-05,0.002
"impunity",1,1.37969094922737e-05,0.002
"intents",1,1.37969094922737e-05,0.002
"investigated",1,1.37969094922737e-05,0.002
"jamesr",7,9.65783664459161e-05,0.014
"manipulation",1,1.37969094922737e-05,0.002
"maximizing",1,1.37969094922737e-05,0.002
"outsider",1,1.37969094922737e-05,0.002
"pale",1,1.37969094922737e-05,0.002
"pricing",6,8.27814569536424e-05,0.008
"privileges",1,1.37969094922737e-05,0.002
"recordings",1,1.37969094922737e-05,0.002
"renting",1,1.37969094922737e-05,0.002
"revoke",1,1.37969094922737e-05,0.002
"rogers",7,9.65783664459161e-05,0.014
"stupidity",1,1.37969094922737e-05,0.002
"theoretical",3,4.13907284768212e-05,0.006
"flowing",2,2.75938189845475e-05,0.004
"intake",3,4.13907284768212e-05,0.004
"anglo",3,4.13907284768212e-05,0.006
"bilk",4,5.51876379690949e-05,0.008
"billions",5,6.89845474613687e-05,0.01
"blessing",3,4.13907284768212e-05,0.006
"brings",7,9.65783664459161e-05,0.014
"canada",17,0.000234547461368653,0.018
"circles",3,4.13907284768212e-05,0.006
"classical",6,8.27814569536424e-05,0.006
"confuse",3,4.13907284768212e-05,0.006
"crashing",4,5.51876379690949e-05,0.008
"crippling",3,4.13907284768212e-05,0.006
"crtc",3,4.13907284768212e-05,0.006
"dealt",3,4.13907284768212e-05,0.006
"efficiency",3,4.13907284768212e-05,0.006
"espouses",3,4.13907284768212e-05,0.006
"executives",5,6.89845474613687e-05,0.01
"finished",8,0.00011037527593819,0.01
"fmi",6,8.27814569536424e-05,0.006
"ftc",5,6.89845474613687e-05,0.008
"grata",3,4.13907284768212e-05,0.006
"guided",4,5.51876379690949e-05,0.008
"hdi",3,4.13907284768212e-05,0.006
"hernando",3,4.13907284768212e-05,0.006
"ian",5,6.89845474613687e-05,0.01
"imbedded",3,4.13907284768212e-05,0.006
"impression",4,5.51876379690949e-05,0.008
"india",21,0.000289735099337748,0.006
"instincts",3,4.13907284768212e-05,0.006
"irs",5,6.89845474613687e-05,0.008
"laying",5,6.89845474613687e-05,0.008
"leaning",3,4.13907284768212e-05,0.006
"libertarianism",3,4.13907284768212e-05,0.006
"lutz",4,5.51876379690949e-05,0.008
"permit",6,8.27814569536424e-05,0.006
"philippines",6,8.27814569536424e-05,0.006
"pinnacle",3,4.13907284768212e-05,0.006
"ptts",3,4.13907284768212e-05,0.006
"puc",3,4.13907284768212e-05,0.006
"pushing",5,6.89845474613687e-05,0.01
"quadruple",4,5.51876379690949e-05,0.008
"raj",3,4.13907284768212e-05,0.006
"rajs",3,4.13907284768212e-05,0.006
"reforms",3,4.13907284768212e-05,0.006
"regulation",7,9.65783664459161e-05,0.012
"regulatory",4,5.51876379690949e-05,0.008
"remedies",3,4.13907284768212e-05,0.006
"routine",5,6.89845474613687e-05,0.01
"scrutiny",4,5.51876379690949e-05,0.008
"shining",3,4.13907284768212e-05,0.006
"socialism",16,0.00022075055187638,0.008
"socialist",6,8.27814569536424e-05,0.006
"stiglitz",6,8.27814569536424e-05,0.006
"strangle",4,5.51876379690949e-05,0.008
"telecom",4,5.51876379690949e-05,0.008
"tens",5,6.89845474613687e-05,0.01
"triumphs",3,4.13907284768212e-05,0.006
"advert",1,1.37969094922737e-05,0.002
"attachable",1,1.37969094922737e-05,0.002
"avg",4,5.51876379690949e-05,0.008
"brilliant",1,1.37969094922737e-05,0.002
"cannibilizes",4,5.51876379690949e-05,0.008
"carriers",10,0.000137969094922737,0.01
"clunky",1,1.37969094922737e-05,0.002
"complaint",3,4.13907284768212e-05,0.004
"decentralizing",4,5.51876379690949e-05,0.008
"delivers",6,8.27814569536424e-05,0.008
"displays",3,4.13907284768212e-05,0.004
"downsized",4,5.51876379690949e-05,0.008
"efx",1,1.37969094922737e-05,0.002
"elswhere",4,5.51876379690949e-05,0.008
"eugen",12,0.000165562913907285,0.016
"forkers",4,5.51876379690949e-05,0.008
"futurama",1,1.37969094922737e-05,0.002
"gentlemen",3,4.13907284768212e-05,0.006
"handsets",3,4.13907284768212e-05,0.006
"hooking",2,2.75938189845475e-05,0.004
"humorous",4,5.51876379690949e-05,0.008
"impact",5,6.89845474613687e-05,0.01
"ironic",4,5.51876379690949e-05,0.008
"justified",1,1.37969094922737e-05,0.002
"leitl",14,0.000193156732891832,0.016
"logical",4,5.51876379690949e-05,0.008
"marketed",1,1.37969094922737e-05,0.002
"mms",14,0.000193156732891832,0.008
"mpixels",1,1.37969094922737e-05,0.002
"nokia",1,1.37969094922737e-05,0.002
"packs",4,5.51876379690949e-05,0.008
"persons",5,6.89845474613687e-05,0.008
"photography",9,0.000124172185430464,0.008
"processing",6,8.27814569536424e-05,0.012
"profitabilty",4,5.51876379690949e-05,0.008
"qos",1,1.37969094922737e-05,0.002
"ramblings",4,5.51876379690949e-05,0.008
"ratio",6,8.27814569536424e-05,0.012
"reality",4,5.51876379690949e-05,0.008
"resultion",4,5.51876379690949e-05,0.008
"shavell",10,0.000137969094922737,0.008
"snobs",1,1.37969094922737e-05,0.002
"speaks",4,5.51876379690949e-05,0.008
"sprint",7,9.65783664459161e-05,0.01
"streaming",1,1.37969094922737e-05,0.002
"trumpet",4,5.51876379690949e-05,0.008
"wires",1,1.37969094922737e-05,0.002
"albums",3,4.13907284768212e-05,0.006
"amused",3,4.13907284768212e-05,0.006
"angles",10,0.000137969094922737,0.01
"bloopers",3,4.13907284768212e-05,0.006
"catching",4,5.51876379690949e-05,0.008
"charades",3,4.13907284768212e-05,0.006
"compelling",3,4.13907284768212e-05,0.006
"dramatic",4,5.51876379690949e-05,0.008
"drawing",3,4.13907284768212e-05,0.006
"dwarfs",3,4.13907284768212e-05,0.006
"flock",3,4.13907284768212e-05,0.006
"frontiers",3,4.13907284768212e-05,0.006
"gillmor",3,4.13907284768212e-05,0.006
"harping",3,4.13907284768212e-05,0.006
"improves",4,5.51876379690949e-05,0.008
"innatention",3,4.13907284768212e-05,0.006
"integral",3,4.13907284768212e-05,0.006
"intriguing",3,4.13907284768212e-05,0.006
"lately",3,4.13907284768212e-05,0.006
"lenses",3,4.13907284768212e-05,0.006
"marginally",3,4.13907284768212e-05,0.006
"mechanism",11,0.000151766004415011,0.012
"occasion",4,5.51876379690949e-05,0.008
"offline",3,4.13907284768212e-05,0.006
"photoalbum",3,4.13907284768212e-05,0.006
"pictionary",3,4.13907284768212e-05,0.006
"practical",5,6.89845474613687e-05,0.01
"premise",3,4.13907284768212e-05,0.006
"proven",4,5.51876379690949e-05,0.008
"rain",3,4.13907284768212e-05,0.006
"skepticism",3,4.13907284768212e-05,0.006
"snap",5,6.89845474613687e-05,0.01
"snapshots",4,5.51876379690949e-05,0.008
"stupidly",3,4.13907284768212e-05,0.006
"ubiquity",3,4.13907284768212e-05,0.006
"unexpected",3,4.13907284768212e-05,0.006
"unleashed",3,4.13907284768212e-05,0.006
"utter",3,4.13907284768212e-05,0.006
"addressing",3,4.13907284768212e-05,0.004
"bureacracy",1,1.37969094922737e-05,0.002
"overpopulation",1,1.37969094922737e-05,0.002
"symptom",1,1.37969094922737e-05,0.002
"uproot",1,1.37969094922737e-05,0.002
"amiga",1,1.37969094922737e-05,0.002
"cac",2,2.75938189845475e-05,0.004
"capability",3,4.13907284768212e-05,0.006
"cmu",1,1.37969094922737e-05,0.002
"comp",1,1.37969094922737e-05,0.002
"compabibility",1,1.37969094922737e-05,0.002
"determine",3,4.13907284768212e-05,0.006
"gateway",2,2.75938189845475e-05,0.002
"gateways",1,1.37969094922737e-05,0.002
"internic",1,1.37969094922737e-05,0.002
"isi",1,1.37969094922737e-05,0.002
"mpack",1,1.37969094922737e-05,0.002
"multipart",1,1.37969094922737e-05,0.002
"multipurpose",1,1.37969094922737e-05,0.002
"munpack",2,2.75938189845475e-05,0.002
"nordu",1,1.37969094922737e-05,0.002
"older",7,9.65783664459161e-05,0.014
"periodic",1,1.37969094922737e-05,0.002
"pine",5,6.89845474613687e-05,0.006
"rim",1,1.37969094922737e-05,0.002
"transformations",1,1.37969094922737e-05,0.002
"txt",3,4.13907284768212e-05,0.006
"uuencode",2,2.75938189845475e-05,0.002
"uuencoded",1,1.37969094922737e-05,0.002
"versatile",1,1.37969094922737e-05,0.002
"vms",3,4.13907284768212e-05,0.004
"wordprocessing",1,1.37969094922737e-05,0.002
"snail",1,1.37969094922737e-05,0.002
"till",4,5.51876379690949e-05,0.008
"accompanies",1,1.37969094922737e-05,0.002
"actionable",1,1.37969094922737e-05,0.002
"administrators",1,1.37969094922737e-05,0.002
"affected",1,1.37969094922737e-05,0.002
"allude",1,1.37969094922737e-05,0.002
"announcement",2,2.75938189845475e-05,0.002
"appended",1,1.37969094922737e-05,0.002
"aspect",1,1.37969094922737e-05,0.002
"bidder",1,1.37969094922737e-05,0.002
"bidders",4,5.51876379690949e-05,0.002
"bills",1,1.37969094922737e-05,0.002
"catastrophe",1,1.37969094922737e-05,0.002
"cert",1,1.37969094922737e-05,0.002
"classes",7,9.65783664459161e-05,0.012
"compensated",1,1.37969094922737e-05,0.002
"contribute",3,4.13907284768212e-05,0.004
"contributing",3,4.13907284768212e-05,0.004
"contributor",8,0.00011037527593819,0.002
"credited",1,1.37969094922737e-05,0.002
"cyber",1,1.37969094922737e-05,0.002
"define",3,4.13907284768212e-05,0.004
"defining",1,1.37969094922737e-05,0.002
"detecting",1,1.37969094922737e-05,0.002
"discoverers",1,1.37969094922737e-05,0.002
"eca",1,1.37969094922737e-05,0.002
"ede",1,1.37969094922737e-05,0.002
"edt",1,1.37969094922737e-05,0.002
"elements",1,1.37969094922737e-05,0.002
"entity",2,2.75938189845475e-05,0.002
"essay",2,2.75938189845475e-05,0.004
"evidently",2,2.75938189845475e-05,0.004
"examines",1,1.37969094922737e-05,0.002
"exclusivity",1,1.37969094922737e-05,0.002
"exploit",10,0.000137969094922737,0.01
"exploits",5,6.89845474613687e-05,0.004
"extortion",1,1.37969094922737e-05,0.002
"frontline",1,1.37969094922737e-05,0.002
"greetings",1,1.37969094922737e-05,0.002
"griped",1,1.37969094922737e-05,0.002
"harm",1,1.37969094922737e-05,0.002
"hazards",1,1.37969094922737e-05,0.002
"heists",1,1.37969094922737e-05,0.002
"hewlett",1,1.37969094922737e-05,0.002
"highest",7,9.65783664459161e-05,0.006
"hume",1,1.37969094922737e-05,0.002
"ialert",1,1.37969094922737e-05,0.002
"icbmto",1,1.37969094922737e-05,0.002
"idefense",19,0.000262141280353201,0.002
"introducing",1,1.37969094922737e-05,0.002
"intruders",1,1.37969094922737e-05,0.002
"intrusions",1,1.37969094922737e-05,0.002
"kragen",22,0.000303532008830022,0.016
"lab",1,1.37969094922737e-05,0.002
"labs",3,4.13907284768212e-05,0.002
"launching",1,1.37969094922737e-05,0.002
"malicious",4,5.51876379690949e-05,0.004
"marketplace",3,4.13907284768212e-05,0.002
"motivated",3,4.13907284768212e-05,0.002
"motivations",1,1.37969094922737e-05,0.002
"nissus",1,1.37969094922737e-05,0.002
"nits",1,1.37969094922737e-05,0.002
