"term","frequency","density","occurrence"
"uqkrssqlrjbgowikrggqkiausegcflliafaxioagiddsabjriqrqs",1,4.4105323512548e-06,0.002
"uqoxbqkjqwmzrcxobxrdzqulvyhhernsugcmhnxecibuiggpeborserqiujuueqkn",1,4.4105323512548e-06,0.002
"uqswcigtymyccdaqmqgylgxsgykvkkxekljqaquyyadlovamagyicseg",1,4.4105323512548e-06,0.002
"uqvkjov",1,4.4105323512548e-06,0.002
"uraoszmstanwshtnadidckiycz",1,4.4105323512548e-06,0.002
"uraoyglvquezivkmprxuuzaft",1,4.4105323512548e-06,0.002
"ureddlysovrgwhwcmiwdphmaxdoeqgvcpyoqtoqgqmeeicxmpupv",1,4.4105323512548e-06,0.002
"urgigikgkbhgcycmqtqaqmu",1,4.4105323512548e-06,0.002
"urmagbpwjlaqiepah",1,4.4105323512548e-06,0.002
"urnsavdsauihwneiapzwagpaeuawnoavearbyafaqzaquaqeainqavy",1,4.4105323512548e-06,0.002
"urpsapfkfc",1,4.4105323512548e-06,0.002
"urqbsatucicjsjnzreddbwk",1,4.4105323512548e-06,0.002
"urskidrigimtyrfyaclzezvagpvljxe",1,4.4105323512548e-06,0.002
"urstafbzcebxcjccqu",1,4.4105323512548e-06,0.002
"urzmbvyqstqgkarlyoqkpaajch",1,4.4105323512548e-06,0.002
"usaiwnljjcuayedvussgczqgiiwgcbcccwhbhrbvkaffdwemxi",1,4.4105323512548e-06,0.002
"usecamfnu",1,4.4105323512548e-06,0.002
"usksdmlycefmmufxiiiyayqoxapgcvomyahihtiwwbarvcqgseagrmyiseyrszqjipliwe",1,4.4105323512548e-06,0.002
"usrxpfdrywhxaajsqt",1,4.4105323512548e-06,0.002
"usuwziqairbscpblhvavwagnwtfoarsfvgkqsgbhgsitzdaqaegpucqafsbedgvr",1,4.4105323512548e-06,0.002
"uszlpoctfspdkypmkyuyabhemiroqekahecxwoskarxerkghorbowrhgdkcvlme",1,4.4105323512548e-06,0.002
"utgawatkgwhgaczqaeqagegbsjcjbfqkddmcraqppiaayqbditawtaqwaixbemafzte",1,4.4105323512548e-06,0.002
"utkgyyzwgrahykhhflhgbngemtaqvaoxclxmwqn",1,4.4105323512548e-06,0.002
"utybjypzfnphgimali",1,4.4105323512548e-06,0.002
"uuniaefmggypnnhpp",1,4.4105323512548e-06,0.002
"uuo",1,4.4105323512548e-06,0.002
"uuobokrb",1,4.4105323512548e-06,0.002
"uutvakotidnhzowmbvrcmfgjippwabbkisgv",1,4.4105323512548e-06,0.002
"uvdn",1,4.4105323512548e-06,0.002
"uvgqd",1,4.4105323512548e-06,0.002
"uvmkknybitfteo",1,4.4105323512548e-06,0.002
"uweaupsboazdmdaguzarpf",1,4.4105323512548e-06,0.002
"uweudqgoufxlybcehzneksevcuiguqavbita",1,4.4105323512548e-06,0.002
"uweuuhibnjludmweizamyenqyazqomkcafgcdbzeqbalquptgtsgaip",1,4.4105323512548e-06,0.002
"uwibxxevifcftaadsfcfhccqgae",1,4.4105323512548e-06,0.002
"uwiprntesavwknfbtzkpitusdtvnsbhzpbppdju",1,4.4105323512548e-06,0.002
"uwivnqtrts",1,4.4105323512548e-06,0.002
"uwjhsfmhkhrppwghwi",1,4.4105323512548e-06,0.002
"uwkqfgymsgdbroaccaytgrfoxhlfhezeenfcqfbizuymdkbawynbacwliixqecbcyqadaagiaa",1,4.4105323512548e-06,0.002
"uwksmbxyhewaunklhga",1,4.4105323512548e-06,0.002
"uwupjsgsacrbvqzajiaaiqlposvojkdiandmgjgbmiunwlqlxykeywhycuqqoefsohaprd",1,4.4105323512548e-06,0.002
"uwv",1,4.4105323512548e-06,0.002
"uwzaelmvmgfyuahorrauayyliqmiprwygkjlshaghelwajrqaufhyfupwfofi",1,4.4105323512548e-06,0.002
"uxaawfxjbggxoqxuaqpqwmabmein",1,4.4105323512548e-06,0.002
"uxb",1,4.4105323512548e-06,0.002
"uxciorndaqslsajotileweooqeoamzzzzeudgadyvv",1,4.4105323512548e-06,0.002
"uxck",1,4.4105323512548e-06,0.002
"uxetqhoryrymtf",1,4.4105323512548e-06,0.002
"uxqithegbbgcvyaghocnwhunxidwescgxkoiggsifacgfrjctibvzul",1,4.4105323512548e-06,0.002
"uyczswonutsc",1,4.4105323512548e-06,0.002
"uygeamaqhezfgjbngaoukroqrqodtd",1,4.4105323512548e-06,0.002
"uyhpvxaetimrettdb",1,4.4105323512548e-06,0.002
"uykieaoihjjcbavszyxyjimdeyukqyicbh",1,4.4105323512548e-06,0.002
"uyliabgdhslgvtnilhsbsejjcilrmlfujgawyaplruab",1,4.4105323512548e-06,0.002
"uzbcfdazvywvlbfnclyqxafjaifxa",1,4.4105323512548e-06,0.002
"uzolkeivzeutctdyykvgfmwlmjifqxjiqoamxqdezvnkwpokscueu",1,4.4105323512548e-06,0.002
"uzqqauzvrgqsgmimwgkzxviqqtgazisaiyiwgegkiukijjmtogyzzzzbaaoaqlahtsisejqg",1,4.4105323512548e-06,0.002
"uzueuejiicbfuhjdmfapcicymzpbgwwmaiaddg",1,4.4105323512548e-06,0.002
"uzuogyuzqusbwkqcfbdpqibid",1,4.4105323512548e-06,0.002
"uzzmydsoswiabzgzzyjoovjzmpjjcjiw",1,4.4105323512548e-06,0.002
"vaarwduizxzzqxtvrzdhxgiwiiywegtewzqf",1,4.4105323512548e-06,0.002
"vafjvcmafafqgdcvfahtkabatahfaetfdqttaozjwfafjvybcbapegaciqimwrrlgvg",1,4.4105323512548e-06,0.002
"vaibmas",1,4.4105323512548e-06,0.002
"vaivq",1,4.4105323512548e-06,0.002
"vakfsuomncnbardlyoqinyaqptoepojchcifwbiedrbaeqkpmfmhckydilnaclux",1,4.4105323512548e-06,0.002
"vaobojmcemgbvsfhvjtsvkjgrkkvllqapycvasbmoeeqfsrhzefsvbthjwthasuktgj",1,4.4105323512548e-06,0.002
"varhlwiyipuj",1,4.4105323512548e-06,0.002
"vatcqcucmyapp",1,4.4105323512548e-06,0.002
"vatiwwxgbyydsreyjexiuupgorrcj",1,4.4105323512548e-06,0.002
"vawwzgnstpqjzzdcejngrxijzysljiruwihqldsybzagko",1,4.4105323512548e-06,0.002
"vbanvfakvoagpualteaivfaihjmuaiyxsjklajkiagfvaivvakjamjakvoadahajvajal",1,4.4105323512548e-06,0.002
"vbnr",1,4.4105323512548e-06,0.002
"vbphmm",1,4.4105323512548e-06,0.002
"vbwdjmpbzdylz",1,4.4105323512548e-06,0.002
"vbywzmoabwahceaqayawsqwbdyavfmavvgakl",1,4.4105323512548e-06,0.002
"vbyxxdsggxdmothmwjdjknirxuuvbaillhikraif",1,4.4105323512548e-06,0.002
"vcaiamwaasgy",1,4.4105323512548e-06,0.002
"vcbqp",1,4.4105323512548e-06,0.002
"vcgahgqbecqaqltmadqwhojvqanwq",1,4.4105323512548e-06,0.002
"vci",1,4.4105323512548e-06,0.002
"vciidczdvxgfqnswpigaovuupvtqrtsvjnmunhxbjhuyoxchpazikkzkijigbqq",1,4.4105323512548e-06,0.002
"vcjatwlmmgadabjbykiphpoeaik",1,4.4105323512548e-06,0.002
"vcv",1,4.4105323512548e-06,0.002
"vcvk",1,4.4105323512548e-06,0.002
"vdandxer",1,4.4105323512548e-06,0.002
"vdeuamigeoszzzznylvxzqxwuuqwtnttkcgdxgarbkxmwbklvsxtuqcypfbkqmxfn",1,4.4105323512548e-06,0.002
"vdhckqybildaiushqi",1,4.4105323512548e-06,0.002
"vdivcsmdisaaaaaaaaaaaaaaaaaj",1,4.4105323512548e-06,0.002
"vdkgpgowaycuqomqcycqgmkegmmoyeaftwcqxdagehueciutxd",1,4.4105323512548e-06,0.002
"vdlkmstcrzyxbo",1,4.4105323512548e-06,0.002
"vdmnbfaraziaklakmqduyqazyvp",1,4.4105323512548e-06,0.002
"vduhoxdlmaxbqyqoaaoabgaxigrxiggtiuwibyqb",1,4.4105323512548e-06,0.002
"veagqmzxrabfolmvzbtdatucozfxhqkucwurzqnjzgqacesxqaihueqrcggibcaagxte",1,4.4105323512548e-06,0.002
"vebzvyafoytwwtmyuaazdrrycziheq",1,4.4105323512548e-06,0.002
"vecwvpyajvsztrqoyrfh",1,4.4105323512548e-06,0.002
"vegwdgxhpmcjnprtjzdqcrpzvxxxxmhusbllseksfoodkitypnlrkafisgjpc",1,4.4105323512548e-06,0.002
"vehy",1,4.4105323512548e-06,0.002
"vesjzjzlphxaxccdbotaoyehxdqozjpjjwlac",1,4.4105323512548e-06,0.002
"vezbumvvnpzwamshihzry",1,4.4105323512548e-06,0.002
"vfagowbsyrieiyeedalakeehxewubiqpzlnbzbyqfz",1,4.4105323512548e-06,0.002
"vfdlzhcqaacipahhfdhhsrgtmyadhgysaeicbendffyapktnzmztbhuewdtmbxa",1,4.4105323512548e-06,0.002
"vfxdnktpwakkaaqougebzabgkkkgumobsqixcjybhibogmsjgkcaznncogwlenelbt",1,4.4105323512548e-06,0.002
"vfzzdjjvjkzjog",1,4.4105323512548e-06,0.002
"vgaanxhtdumaselsufgunazgdgopsibljqspmdrduhconogsaqsglcxshdc",1,4.4105323512548e-06,0.002
"vgabcqkhkrolcamooimbek",1,4.4105323512548e-06,0.002
"vgaliuh",1,4.4105323512548e-06,0.002
"vgaodlcvtstuzuetazjrrnufjrn",1,4.4105323512548e-06,0.002
"vgegbepycobcieacpdabraqqlqsxgkqsgpkckpyajgghfgeeplsnwvlquljprycfqsqxeb",1,4.4105323512548e-06,0.002
"vgemsxzigu",1,4.4105323512548e-06,0.002
"vggwghogdyof",1,4.4105323512548e-06,0.002
"vgmizqpmskqqnehzqipgzmrscotp",1,4.4105323512548e-06,0.002
"vgqcecnwphnhigxykeovcd",1,4.4105323512548e-06,0.002
"vgxgbrqenhqq",1,4.4105323512548e-06,0.002
"vgyldgzjmmwjliyohjpnhhagcaipltlvyfzwzmafpyzuaiirauhazngk",1,4.4105323512548e-06,0.002
"vhbeaebpdwbwrvzncfbtecezpfhtvrwwduknsdcfxqkqyaggrrsqmggicmwnmnmxpq",1,4.4105323512548e-06,0.002
"vhdunca",1,4.4105323512548e-06,0.002
"vhi",1,4.4105323512548e-06,0.002
"vhikxzhoiewlgzvf",1,4.4105323512548e-06,0.002
"vhnaatnwmgrfawvvlqaqxgxylamhlkzurqnoakyqlgzwaxpaarvwmiqbdmaadqbbmwazeg",1,4.4105323512548e-06,0.002
"vhniglw",1,4.4105323512548e-06,0.002
"vhviq",1,4.4105323512548e-06,0.002
"viaggxixpivwpfjqa",1,4.4105323512548e-06,0.002
"vib",1,4.4105323512548e-06,0.002
"vibbtmdmarrhmwpezetdmfl",1,4.4105323512548e-06,0.002
"vijcmqavojogogmrciugaprmiiumn",1,4.4105323512548e-06,0.002
"vimdnbnfmamidvcrepzdxj",1,4.4105323512548e-06,0.002
"viswakpjrbvwxlg",1,4.4105323512548e-06,0.002
"viybrbigcaewgaionkfngurftqyzijbcnbvoyu",1,4.4105323512548e-06,0.002
"vjifgbyepdkiqdkclvzdddwseweekvomilcciazapmwlxai",1,4.4105323512548e-06,0.002
"vjjfhkkimiy",1,4.4105323512548e-06,0.002
"vjjqzywltpolpgnkgnvybbpbtb",1,4.4105323512548e-06,0.002
"vjragrepickzycrtznbjypz",1,4.4105323512548e-06,0.002
"vjxdgtk",1,4.4105323512548e-06,0.002
"vkbqoajrolmcwkzcsmcwzrzyghbcubzbzjuurlfssqipurje",1,4.4105323512548e-06,0.002
"vkcxwqcdtwcafmsdsdfuomphagthiymoevwtefyceqodapeahbngazajbysiecblcffpal",1,4.4105323512548e-06,0.002
"vkdbjqkokahmqhwkohwwbniadnbggzb",1,4.4105323512548e-06,0.002
"vkfgtxd",1,4.4105323512548e-06,0.002
"vkhacaqawlcqrbbokmes",1,4.4105323512548e-06,0.002
"vkljlqiaxdzrjsqvgdnkcrgqms",1,4.4105323512548e-06,0.002
"vknejuadau",1,4.4105323512548e-06,0.002
"vkpfdzeaeuzgcygwddgridwdiigzwcabcdqaqiglagvuskmbbgwyihfyayafhzjlbbvk",1,4.4105323512548e-06,0.002
"vkqwqpheslilqdcuonesoyiwuanqqyjmhaaekhkqa",1,4.4105323512548e-06,0.002
"vkscyfogrxzzobvqiv",1,4.4105323512548e-06,0.002
"vkzkoetxg",1,4.4105323512548e-06,0.002
"vldebonybrhrgsdqbbnpjndp",1,4.4105323512548e-06,0.002
"vlkfabiqbczqak",1,4.4105323512548e-06,0.002
"vlmfwhvh",1,4.4105323512548e-06,0.002
"vlrfvcxjacvjqzxqqbqfonchzzh",1,4.4105323512548e-06,0.002
"vmedsoiqykknxajoufpgganeycaa",1,4.4105323512548e-06,0.002
"vmegyaavnpmpegepcseldaegiabntosqtznoaueeyvdtfb",1,4.4105323512548e-06,0.002
"vmhksnhveismwqctnubvwmnbzkirzsks",1,4.4105323512548e-06,0.002
"vmisysdumjgwkazzgxglbaiacabaqqiaaawmblbxbbahwaoacaaokjaghuhvbxiimcfawae",1,4.4105323512548e-06,0.002
"vnhnzoqfguquy",1,4.4105323512548e-06,0.002
"vnkknycifcihpqgoibksemqrhocygrppszpgtarzffacjeisfimtlamhakvxmfkvm",1,4.4105323512548e-06,0.002
"vnmimscnzgctsbcjryaepdqlivdgbu",1,4.4105323512548e-06,0.002
"vnotbhqmnazqksuuetbwapwwabqgbeqgcaemyrozazpvxtbwaswxrsjersagnaagaguq",1,4.4105323512548e-06,0.002
"vnu",1,4.4105323512548e-06,0.002
"voahyjgjhoailerpnibmhgtqlyfwbawashpcbfiazfroaczakc",1,4.4105323512548e-06,0.002
"voaiqauajiewua",1,4.4105323512548e-06,0.002
"vodnbckjan",1,4.4105323512548e-06,0.002
"vofaaoqadkiiakaitaglelcpssbo",1,4.4105323512548e-06,0.002
"voilfcjqfoaikairggighemlqbunwzniizxhcbcu",1,4.4105323512548e-06,0.002
"voj",1,4.4105323512548e-06,0.002
"vooejemmdnhejfixhurvaddanzyubdwvwhslrgbpxnlqnhjiuxepifkdqjxgetlgxoxy",1,4.4105323512548e-06,0.002
"voppu",1,4.4105323512548e-06,0.002
"vovwoj",1,4.4105323512548e-06,0.002
"voycchcrbbuycvyebyoqiudkmahunihecobbd",1,4.4105323512548e-06,0.002
"vpcbyspgazcgeghvwklkjaczqfyachznheamcmgiygrqlnqkvkicfwrgatokrqhhidgjdvocdbv",1,4.4105323512548e-06,0.002
"vpdws",1,4.4105323512548e-06,0.002
"vpg",1,4.4105323512548e-06,0.002
"vpnaaeylnqaovzoplnfspabighpdtzof",1,4.4105323512548e-06,0.002
"vptziuzg",1,4.4105323512548e-06,0.002
"vpvjhmrvdjkgiquzyfkqplbkiviiinmsurygxgcltmw",1,4.4105323512548e-06,0.002
"vpvqzljepbsebzuxdwsvtjcynbeqfgacbkl",1,4.4105323512548e-06,0.002
"vqapmosotynbcqiunmiyewqyqroi",1,4.4105323512548e-06,0.002
"vqfgifgoaohvykfyinmfyg",1,4.4105323512548e-06,0.002
"vqfxqmdoqjlnzxkf",1,4.4105323512548e-06,0.002
"vqgmqpjlrjzqzrinie",1,4.4105323512548e-06,0.002
"vqvcuugcajevchfmuvgejmqfqabeeaemjbmkabfoaffmaabcpff",1,4.4105323512548e-06,0.002
"vqygcgqezdgw",1,4.4105323512548e-06,0.002
"vrdleua",1,4.4105323512548e-06,0.002
"vreuqkgiffszxvpi",1,4.4105323512548e-06,0.002
"vrgqgdpkeinr",1,4.4105323512548e-06,0.002
"vriicuorgkzhddsbzlkqegeraqpbngmikboxidei",1,4.4105323512548e-06,0.002
"vsaafca",1,4.4105323512548e-06,0.002
"vscadxwdagkxvyryyemovhkoihrtrxsehlgs",1,4.4105323512548e-06,0.002
"vscwtbe",1,4.4105323512548e-06,0.002
"vsnbc",1,4.4105323512548e-06,0.002
"vsqmuwsvdv",1,4.4105323512548e-06,0.002
"vtaselcgchwqirqbnqxlcmwacicawgjdgjgziyblkadgmcdihziiilkurpkiohueez",1,4.4105323512548e-06,0.002
"vtep",1,4.4105323512548e-06,0.002
"vtezwgagpqwtvrqipgptaoahbjmnvwbaazqgdsw",1,4.4105323512548e-06,0.002
"vtonrmnvn",1,4.4105323512548e-06,0.002
"vtsedblftqkeibjtuacffadzxboyjdzfyqbpabradqctqiaaykhvamoahrruagumbfaf",1,4.4105323512548e-06,0.002
"vttdcemgxgps",1,4.4105323512548e-06,0.002
"vuaahenijkuvftopjocqrfaqlj",1,4.4105323512548e-06,0.002
"vuahnaggsgfodwihandpyjggyfwbpywpgarakcaaguivqqmjgkw",1,4.4105323512548e-06,0.002
"vuanxgfaeqtbwzfterlaeqjlznlcwdkauvuyrqgpmqhdcolxznrhr",1,4.4105323512548e-06,0.002
"vuaybxvzeirqy",1,4.4105323512548e-06,0.002
"vucxjpu",1,4.4105323512548e-06,0.002
"vuislieniiojdkttkbeeqfubiygysznzsmnoetbeevedsocaiuaakayxnmaujlfxjeb",1,4.4105323512548e-06,0.002
"vukrcddpaji",1,4.4105323512548e-06,0.002
"vulshgzygrgwasrp",1,4.4105323512548e-06,0.002
"vuokxywtmevgmjwr",1,4.4105323512548e-06,0.002
"vusbxdgbcgraviiirtiaeaogabvfgbzqwqlkaj",1,4.4105323512548e-06,0.002
"vushxsmusqamvpxubbve",1,4.4105323512548e-06,0.002
"vuxeiawjmopmbbjojqergzjiekygagjaqgqwgxbxobclfmzajmnk",1,4.4105323512548e-06,0.002
"vuxsunwbfbzanpcqjgkjhtgmlawx",1,4.4105323512548e-06,0.002
"vvdqf",1,4.4105323512548e-06,0.002
"vvenseqktxzsyfuabggrgbcbphqllbjhezbgtfaipwqobuvg",1,4.4105323512548e-06,0.002
"vvfefctyguwudqbojxsbkevmiigjargqffgzdjpkipaa",1,4.4105323512548e-06,0.002
"vvhvzepmsjkinlozkejqznalwrcjvmbokzexsmyakqsng",1,4.4105323512548e-06,0.002
"vvhzzzzzjabafsufuaarfaayoarwacwqajaapxdyqxwbakfvfmbbc",1,4.4105323512548e-06,0.002
"vvkekpcybadkrbhf",1,4.4105323512548e-06,0.002
"vvlnbihcogmckl",1,4.4105323512548e-06,0.002
"vvoxeyc",1,4.4105323512548e-06,0.002
"vvuatn",1,4.4105323512548e-06,0.002
"vvvgqrpjggwnfvacbjebevpusbbceyjrefzjidicyffdyeqliadokmdmbe",1,4.4105323512548e-06,0.002
"vwafgzmamaacdzgdxolrxwgejxzixhdpzv",1,4.4105323512548e-06,0.002
"vwdnfrngljalaqu",1,4.4105323512548e-06,0.002
"vwidcwgcmbkojdlzsisigaqvjayibsxajyhisaigrjugreaxqereixcatheo",1,4.4105323512548e-06,0.002
"vwnlghrwlaquewwdtbqrayvnfgqky",1,4.4105323512548e-06,0.002
"vwodoj",1,4.4105323512548e-06,0.002
"vwsaqaqvga",1,4.4105323512548e-06,0.002
"vwviuubvbigabgkxatwtgpzhndprzgwzahwyucoijigrvyqyoufimqjweqigchhdglvl",1,4.4105323512548e-06,0.002
"vxnqttkbtmiewyeiqaikezaqpxemidlbfgyzzsdyphqqsygaqaflblgmievlwoiqfk",1,4.4105323512548e-06,0.002
"vxraqwp",1,4.4105323512548e-06,0.002
"vyaqzmgbcwyon",1,4.4105323512548e-06,0.002
"vyaxoixsdxlfqtndklgosiptufrojceuurnbennppbnczffjemtlvwizq",1,4.4105323512548e-06,0.002
"vyccqwviuqegcjsfxpgqjze",1,4.4105323512548e-06,0.002
"vycqhcjb",1,4.4105323512548e-06,0.002
"vyee",1,4.4105323512548e-06,0.002
"vyhpzaswicvmxhzexuncopsjgay",1,4.4105323512548e-06,0.002
"vykxoiias",1,4.4105323512548e-06,0.002
"vysgspdufdawcxrxwlnudqjflmagagealyxyxxcynnddgjihgkspocaqmuhebf",1,4.4105323512548e-06,0.002
"vyydtsgahdaeleaajknhqsambeaeahgvovzpap",1,4.4105323512548e-06,0.002
"vzbvedpcz",1,4.4105323512548e-06,0.002
"vzladya",1,4.4105323512548e-06,0.002
"vznelaguzqbrsiedulckdaxkndgxuwjgevbzmeorfzu",1,4.4105323512548e-06,0.002
"vzoqeuzqgmcyapggocccurbebfnozlqeaidiy",1,4.4105323512548e-06,0.002
"vzqqkyrffelljlurxsmqmlwzfkmrovoctuxshzodlvwgmqrztgdsxqkqkekiipmfax",1,4.4105323512548e-06,0.002
"vzyfnsxdibxceaalsbioairmaxsgafhmbascaprgaybwblbiyrpif",1,4.4105323512548e-06,0.002
"vzzatjawhhilvwsbjpzhntl",1,4.4105323512548e-06,0.002
"waaaaaa",1,4.4105323512548e-06,0.002
"waaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa",1,4.4105323512548e-06,0.002
"waaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaax",1,4.4105323512548e-06,0.002
"waagqpcghq",1,4.4105323512548e-06,0.002
"waamzmzzpmzzmzm",1,4.4105323512548e-06,0.002
"waarfewrbrhxptuhfhvyfbvjhrxxxwrqqimbpghegweeaccly",1,4.4105323512548e-06,0.002
"wabcd",1,4.4105323512548e-06,0.002
"waceybjkvupwxsoysdlzoaqabbzfhawvmrunwkphycmtmofi",1,4.4105323512548e-06,0.002
"wacvqiclcwefusgkzwqxiowibouaamduciryhiohhroemupuexwfbheyninkyhmhhnuad",1,4.4105323512548e-06,0.002
"waczgagzgaj",1,4.4105323512548e-06,0.002
"wad",1,4.4105323512548e-06,0.002
"wadlyqzwawcu",1,4.4105323512548e-06,0.002
"wadrhmbcjzdjhafnrbhptywlfajlerxcuzhhfnwhwpdpkjmwicuoctd",1,4.4105323512548e-06,0.002
"waebabbwbvylvbfgarkwbikg",1,4.4105323512548e-06,0.002
"wafescqkqkqyquvzlwbgdzztmmlgddladeiqfcengcbmaciarawgsjyifqcx",1,4.4105323512548e-06,0.002
"wafyyhfagogvhlxqhavvhyebckeqsgsphqv",1,4.4105323512548e-06,0.002
"waj",1,4.4105323512548e-06,0.002
"wajhyy",1,4.4105323512548e-06,0.002
"wakirfarlmygdjqezoths",1,4.4105323512548e-06,0.002
"wakqird",1,4.4105323512548e-06,0.002
"wamgwamrgbgohyqxaogoaymaipq",1,4.4105323512548e-06,0.002
"wammdyyu",1,4.4105323512548e-06,0.002
"wamnqctpwdthh",1,4.4105323512548e-06,0.002
"wanviadekjzzzzjebjhdjkkbilzleyrvxgqr",1,4.4105323512548e-06,0.002
"waqhaepqaqfoikgrwqq",1,4.4105323512548e-06,0.002
"waqlwb",1,4.4105323512548e-06,0.002
"waqtoacoayaidllxuusegrtgrngnirczzgilifacialozwszmghgiya",1,4.4105323512548e-06,0.002
"wasryhkgyagfowpriysxuzyygnowyxigrmwbxsryyswcvizvmggbmsachihcaaytwdo",1,4.4105323512548e-06,0.002
"wayrpmbvwhrqtzhjwaarazwnxyoohyah",1,4.4105323512548e-06,0.002
"wazzmaz",1,4.4105323512548e-06,0.002
"wbapxcacnocusdakgcmijhddmvjaypxprshbsdi",1,4.4105323512548e-06,0.002
"wbaqmgbharycahfkdjggqeaeiaafogk",1,4.4105323512548e-06,0.002
"wbc",1,4.4105323512548e-06,0.002
"wbcrjwcn",1,4.4105323512548e-06,0.002
"wbe",1,4.4105323512548e-06,0.002
"wbfycrcbw",1,4.4105323512548e-06,0.002
"wbgjgaqranqxmkalgsiqifidfmjrygryfmjpuwielaglbgwlsqrmfwimdjeidmqng",1,4.4105323512548e-06,0.002
"wbgzkwgowxnjgbcruuweahxwdidfqcajwzqwgcbhiqiiochnydghquieef",1,4.4105323512548e-06,0.002
"wbh",1,4.4105323512548e-06,0.002
"wbhcmovsnphylqlqmoepgy",1,4.4105323512548e-06,0.002
"wbhosxiyyyysqzm",1,4.4105323512548e-06,0.002
"wbiwxu",1,4.4105323512548e-06,0.002
"wbjqmhqpfdviruisydvp",1,4.4105323512548e-06,0.002
"wbk",1,4.4105323512548e-06,0.002
"wblqbgrjngapyfacghicbhqgaremyaqyvakozjqfmrugotagsrcaq",1,4.4105323512548e-06,0.002
"wblrsditvbvsrjmvfpu",1,4.4105323512548e-06,0.002
"wbmpfarcgahmuwmgareq",1,4.4105323512548e-06,0.002
"wbmzgazmazmznmzmz",1,4.4105323512548e-06,0.002
"wbnoggecvkiiabpbahrhjslaaoljaqdbdvltcuqirsjmjushicauozbepnxkejzvxgqgru",1,4.4105323512548e-06,0.002
"wbosilawcdybeawogaczvanjbqrvabdkrwbwlkqpgrafghem",1,4.4105323512548e-06,0.002
"wbp",1,4.4105323512548e-06,0.002
"wbtsbiectiaegcaygadgjeeyaodmamudexbzeevcsouamkxvs",1,4.4105323512548e-06,0.002
"wbtvvjgaicnhbhpyag",1,4.4105323512548e-06,0.002
"wbxrndqayuqoug",1,4.4105323512548e-06,0.002
"wbyeuertnocma",1,4.4105323512548e-06,0.002
"wccarvluqxrgcuksaqdwqenuxtyjarzpkgflocmicickt",1,4.4105323512548e-06,0.002
"wcceibofnabadwpd",1,4.4105323512548e-06,0.002
"wccepahsliyaarkuaemfljchciegtbrsvbmiyejhnklqtyyqjrsnmijbafdnahcqrt",1,4.4105323512548e-06,0.002
"wcer",1,4.4105323512548e-06,0.002
"wcfkaeia",1,4.4105323512548e-06,0.002
"wcgbkqksczdkaeagwagbwqzagudkcumi",1,4.4105323512548e-06,0.002
"wchpuffnnu",1,4.4105323512548e-06,0.002
"wchsyymfobaskqguhawgvneacgcxskskykvjmzzhiw",1,4.4105323512548e-06,0.002
"wciaejlaeqhvgkmqwlohacyduahegitvxbermgchgcutfcakjlxlychpxjbjxdtloo",1,4.4105323512548e-06,0.002
"wcjaahljzxajgzqyyoq",1,4.4105323512548e-06,0.002
"wcmkzyogwfxxxzofywdo",1,4.4105323512548e-06,0.002
"wcov",1,4.4105323512548e-06,0.002
"wcpzpjdragnqaivupzokakimhzndksxwxodimsbiwcazhlganwutmcagpbsaekavbjyx",1,4.4105323512548e-06,0.002
"wcubsmqvwtagndnwarkqdsiedoxpnakiidjggoatuagsvoxpazckjejjuzkzv",1,4.4105323512548e-06,0.002
"wcvmutiiyssaiibsrkuwwaamlsntyrxbogrtqipdvltcq",1,4.4105323512548e-06,0.002
"wcvnqgzwtzwckykumzzkwh",1,4.4105323512548e-06,0.002
"wcwiujurbihwlqjcnacpekurdgqjlolwcbigvnkamgdyy",1,4.4105323512548e-06,0.002
"wcz",1,4.4105323512548e-06,0.002
"wczzgbmmzozzgczmwbmaaazadnmmazzpnmmcz",1,4.4105323512548e-06,0.002
"wddraaxdsvfoeewrbre",1,4.4105323512548e-06,0.002
"wdfubbfxqzwfwdrqwxnp",1,4.4105323512548e-06,0.002
"wdkiaufgudovggcmqjzhdo",1,4.4105323512548e-06,0.002
"wdrkw",1,4.4105323512548e-06,0.002
"wdwbkccqmrlemajaptjiqihsaqfclhdmlhgkrioslhfgqwqrzwmszshlwhphjw",1,4.4105323512548e-06,0.002
"wdxllxdmfptl",1,4.4105323512548e-06,0.002
"wdyzyzzjccotcwpbcgpfdalofmfaipymz",1,4.4105323512548e-06,0.002
"wecgovgdzlb",1,4.4105323512548e-06,0.002
"wejaujfdl",1,4.4105323512548e-06,0.002
"weklnpozvsemgkjgpizpxdkxaipqrjrv",1,4.4105323512548e-06,0.002
"wemsmdyzotdynntzveqeohsmvmgnwhjqzkgnysgyrzyiuprcik",1,4.4105323512548e-06,0.002
"wemvawyabvsjvreebdptwbqaddydwidnifmwjkqhabshagzsrhawfshoiqtv",1,4.4105323512548e-06,0.002
"wenhjzaosnwn",1,4.4105323512548e-06,0.002
"wesgyqayecawdxlueqqrfzbtpygbiavhraxekkiayoctwmswiqxequjeiiynmwungli",1,4.4105323512548e-06,0.002
"wewcatbpxkgnvlfqoejeurxhxmbkcdukrhfiqzgeeqvagxffqheneafkqhgegtcbtcabsm",1,4.4105323512548e-06,0.002
"weygroeiidpmmmxbepkqgzdewqsgnutcwedky",1,4.4105323512548e-06,0.002
